,product_name_list,price_lst
3659,بصل احمر - كيس وسط 1.9  كيلو,5.95
3660,ميموريز جوي ويفر بالكاكاو 25 جرام ×...,23.95
3661,حليب بوني مبخر 170 جرام,2.95
3662,كانلار جبنة قشقوان 250 جرام,12.5
3663,عصير جزر طازج 1 لتر,15.95
3664,كزبرة عضوي - صحن 100 جرام,5.95
3665,شامي صدر دجاج مدخن (للكيلو),59.95
3666,هرفي دجاج مفروم 400 جرام,7.5
3667,بدر جبنة عكاوي حلوة (للكيلو),38.95
3668,كارفور جوته دوريه شوكولاتة 225 جرام,8.95
3669,ليبيز خضار مشكل 425 جم,6.95
3670,كانلار موزيريلا طازجة 300 جرام,30.95
3671,ديروينت شوكولاتة كرة قدم شبكة 90 جرام,5.5
3672,المراعي لبن زبادي حامض كامل الدسم 170  ج...,1.05
3673,المراعي حليب بودرة 1.8 كيلو,50.95
3674,كارفور شاي إيرل جراي 25 كيس,7.95
3675,بورقات حلاوة جيلي شكل كب كيك 175 جرام,7.75
3676,اورينت جاردن خل التفاح  453 جرام,4.5
3677,تنور خبز النخالة 6 حبات - 240 جرام,5.25
3678,أكوافينا مياه 330 مل 12 حبة,5.95
3679,بروبايوس إل نوتريمنتو صلصة أرابياتا الحا...,23.95
3680,الوطنية فرانك الدجاج 375 جرام,5.25
3681,كوكا كولا مشروب غازي 1 لتر,5.0
3682,المراعي عصير فراولة 300 مل,2.0
3683,هونج خليط لقيمات 500 جرام,7.95
3684,المراعي حليب منزوع الدسم 1 لتر,4.5
3685,لندت ليندور شوكولاتة داكنة 100 جرام,12.75
3686,الصافي حليب قليل الدسم طويل الاجل 1 لتر ...,54.95
3687,كريستال شطة حارة 176 مل,3.5
3688,مازولا مايونيز مايو-تشب 650 مل,13.25
3689,ريتر سبورت لوز كامل 100 جرام,9.75
3690,بروسارد براوني بالكراميل 8 حبة 240 جرام,19.5
3691,كي دي دي عصير اناناس 1 لتر- 4 حبة,29.5
3692,سن كويك عصير برتقال مركز 840 مل,15.5
3693,موسي بيرة خوخ 330 مل,4.95
3694,المراعي لبن قليل الدسم 1 لتر,4.5
3695,البطل فشار بالزبدة 23 جرام,1.0
3696,بورقات حلاوة جيلي بالتوت و التوت الأسود ...,7.75
3697,كي دي دي عصير الكوكتيل 1 لتر × 4,23.5
3698,الصافي اكتيفيا لبن 375 مل,2.1
3699,العلالي مربى فواكه مشكلة 400 جرام,7.5
3700,العلالي ذرة حبة كاملة 425 جرام,5.0
3701,امريكانا قطع دجاج مبهر 750 جرام,29.95
3702,كارفور رقائق إفطار بالشوكولاتة 500 جرام,16.95
3703,كارفور حلوى بالكاكاو 64% 200 غ,9.95
3704,دانا جبن ازرق 100 جرام,8.25
3705,بورقات حلاوة جيلي حلقات 100 جرام,4.5
3706,سن بلاست هيلو كيتي بالتفاح والفراولة 200...,10.0
3707,بايارا فلفل أسود حب 100  جرام,9.95
3708,الربيع عصير توت مشكل 200 مل,16.5
3709,الرشيدي الميزان حلاوة طحينية للدهن 340 غ,9.95
3710,لوتي تبل علكة كرز 35 جرام,3.95
3711,ميربا كوكيز بقطع الشوكولاتة 225 جرام,10.5
3712,نستله كونتري كورن فلكس رقائق الذرة 700 ج...,19.95
3713,كيت كات ميني 500 جرام,24.95
3714,هناء زيت الذرة 1.8 لتر,14.5
3715,ماركال نخالة الشوفان 375 جرام,19.95
3716,رحمة زيت زيتون بكر ممتاز 2 لتر,53.95
3717,إن ون جوز 400 جرام,35.5
3718,كارفور شرائح جبنة إيممينتال 200 جرام,17.5
3719,الرفاعي كوكتيل مكسرات وفواكه 200 جرام,35.75
3720,ريماس ملح طعام باليود 2 كيلو,2.25
3721,إنتاج دجاجة كاملة متبلة تتبيلة حارة 600 ...,11.75
3722,السعودية حليب كامل الدسم طويل الأجل 2 لت...,7.5
3723,ام اف صلصة بيستو احمر 140 جرام,15.95
3724,بالسين بسكويت شوكولاتة وكراميل 28  جرام,2.1
3725,علي كافيه كابتشينو بالكراميل 20 جرام - 1...,15.95
3726,تانج شراب برتقال 1  كيلوجرام,16.95
3727,بروبايوس  فيفا ميز مكرونة أصداف 500 جرام,27.95
3728,الكبير قطع دجاج 1 كج,31.95
3729,سيشار كراكرز خالية من الجلوتن 150 جرام,22.95
3730,حلواني و طحان شابورة العشرة حبوب بر 300 ...,9.75
3731,لو بيتيت إكولير شوكولاتة بالحليب 150 جرا...,14.5
3732,سلاديتوس ترمس حب 350 جرام,7.75
3733,علالي مربى مشمش 800 جرام,14.95
3734,الكرامة عجينة سبرنق رول 250 جرام,5.5
3735,أكوافينا ماء 1.5 لتر,2.0
3736,بوك جبنة شيدر للدهن 1.1 كيلو,32.95
3737,الربيع عصير أناناس 330 مل,2.0
3738,جالكسي شوكولاتة بالحليب بحشوة كراميل 40 ...,69.95
3739,الأسرة سكر ناعم 5 كيلو,16.5
3740,لانجنيز عسل الغابة السوداء 250 جم,56.25
3741,بيوقلز سناك ذرة بجبنة الناتشو 18 غ,18.5
3742,مسز كريمبلس 6 قطع كيك جوز الهند 200 جرام,14.9
3743,دو دجاج مجمد 1 كج,13.95
3744,نسكافيه قهوة ريد ماغ 100 جرام,15.95
3745,غنية أصابع جبنة حلوم قليلة الملح 500 جرا...,44.95
3746,بورقات حلاوة مصاص شكل فرشاة 14 جرام 20 ح...,8.5
3747,يمامة بديل عصير الليمون 1 لتر,7.25
3748,حدائق كاليفورنيا فول مقشور 450 غ,4.95
3749,السعودية حليب الطعم الذهبي طويل الأجل  1...,69.95
3750,البطل معمول بالتمر 21 جرام,6.95
3751,مالجروسا أرز تايلاندي معطر 10 كجم,65.5
3752,اسناد توابل السمبوسه و اللحم المفروم 200...,15.5
3753,العلالي شعيرية 250 جرام,3.95
3754,امريكانا بوب كورن دجاج بالجبنة 400 جرام,15.95
3755,هنا مياه 600 مل,15.95
3756,ياطب حمص حب 500 جرام,6.75
3757,السعودية كاتشب طماطم 510 جرام,8.95
3758,اولكر نابوليتان شوكولاته 360 جرام,17.95
3759,نسكافيه قهوة ريد ماغ  50 جرام,8.95
3760,سوبر كيو بيهن الذهبي 500 جرام,5.95
3761,الخير قشطة 170 جرام,3.5
3762,بروكلي طازج (للكيلو),9.9
3763,ريغليز علكة بالنعناع 260 جرام,19.0
3764,رحيمة بيض أبيض 15 قطع,8.75
3765,فرشلي زبدة فول السوداني بالفروالة 510 جر...,14.95
3766,العلالي كريم كراميل 70 جرام,3.25
3767,كريمة طازجة محلية (للكيلو),19.95
3768,بافاريا هولند شراب شعير بنكهة الخوخ 330 ...,4.95
3769,بيتي كروكر خليط كيك شوكولاتة رويال 610 ج...,19.95
3770,هاريبو حلوى ديدان حلاوة جيلي 160 جرام,8.95
3771,السنبلة برجر الدجاج بالبقسماط 1344 جرام ...,30.75
3772,رويال صدر دجاج تندر 1 كج,22.95
3773,امريكانا دجاج 400 جرام,15.95
3774,نستله فيتنس رقائق الحبوب الكاملة بالشوكو...,21.75
3775,د. شار ويفر بالفنيليا 125 جرام,18.95
3776,عزيمكو سميد 600  جرام,5.5
3777,لوزين خبز الساندويتش سكويرز الأبيض 252 ج...,2.0
3778,شيتوس كرنشي حار نار 25 جرام - 12 حبة,12.95
3779,بروبايوس حمص حب عضوي خالي من الغلوتين 40...,24.95
3780,اسناد تتبيلة الدجاج 200 جرام,14.5
3781,كريستس شرائح جبن حلومي 200 جرام,14.95
3782,كويكر كوكيز شوفان وعسل 126 جرام,6.95
3783,قودي مايونيز مع كاتشاب 332 مل,11.25
3784,الصافي اكتيفيا زبادي سهل الهضم 125 جرام,1.6
3785,فارم سمن صافي 800 جرام,37.95
3786,جبنة رومي مصرية (للكيلو),44.95
3787,الكبير بازيلا خضراء 400 جرام,4.5
3788,عصير مانجو طازج 1 لتر,19.95
3789,ليندت شوكولاتة بالحليب مع اللوز 100 جرام,12.95
3790,موسي بيرة تفاح 330 مل - 6 حبة,28.95
3791,ريد بول بدون سكر 250 مل,9.95
3792,السنبلة خضار مشكلة 450 جرام,6.25
3793,زيرو محلي خالي من السعرات الحرارية  115 ...,24.5
3794,لانجنيز عسل طبيعي 1 كجم,71.75
3795,ليز بطاطس بكاتشب الطماطم 23 جرام ×...,12.5
3796,بيرير مياه معدنية 200 مل 6 حبات,26.5
3797,بست فول سوداني مملح 300 غ,14.5
3798,كوكا كولا مشروب غازي 250 مل - 24 حبة,55.95
3799,ماكفيتيز بسكويت دايجستف اوريجنال 400 جرا...,11.5
3800,بيب أناناس قطع 567 جرام,4.25
3801,ماركل أرز أبيض بسمتي معطر 500 جرام,24.95
3802,مكدوس (للكيلو),23.95
3803,سنبله شرائح عجينه بقلاوه 500 جرام,7.95
3804,بالسين بسكويت محشو شوكولاته 28 جرام - 10...,21.5
3805,العلالي فواكه مشكله 227 جرام,5.0
3806,قودي مايونيز ساده 237 جرام,7.95
3807,كاليفورنيا جاردن ورق عنب محشي بالأرز 2 ك...,31.95
3808,جرينز جيلي فراولة 80 جم,1.95
3809,بصل احمر هندي (للكيلو),2.9
3810,نادك عصير كوكتيل التوت 200 مل,1.0
3811,فريشلي ورق ريحان 23 جرام,7.25
3812,لورينز ناتيورال ملح البحر والفلفل 100 جم,8.25
3813,ميربا براونيز كوكيز 225 جرام,10.5
3814,سفن دايز سويس رول بالفراولة 20 جرام 12 ح...,6.2
3815,بوك  قشطة كثيفة 250 مل × 3,11.95
3816,هنا مياه 330 مل - 24 حبة,9.5
3817,كارفور نوكي سادة 380 جرام,9.95
3818,جالكسي جواهر شوكولاتة مشكلة 650 جرام,54.25
3819,ريتر شوكولاته داكنة مع البندق الكامل 100...,9.75
3820,هرفي دجاج مفروم 750 جرام,11.75
3821,ايفيان زجاجة مياه معدنية طبيعية 750 مل,10.0
3822,نسكافيه دولتشي جوستو شاي لاتيه 16 كبسولة...,35.95
3823,ساكسا ملح قليل الصوديوم 350 جرام,11.5
3824,بيونا كعك الأرز بدون ملح 100 جرام,10.5
3825,كارفور بايو كوكتيل 50 جرام,12.5
3826,لواكر جوز هند 100 جم,13.5
3827,أسكيز تريت شراب القيقب للحلويات 325   جر...,11.5
3828,اتش بي صلصة اورجنال 450 جم,21.75
3829,بيتي كروكر كريم كراميل 69 غ,2.5
3830,تمارا تمر خلاص الخرج الذهبي مكنوز 1 كج,19.95
3831,العلالي بيكنج بودر 400 جرام,11.5
3832,هيرو طعام اطفال خضراوات مشكلة 120 جرام,7.95
3833,إن ون عدس أصفر 1 كجم,9.95
3834,نستله نسكويك شراب الشوكولاتة 450 جرام,19.75
3835,فريشلي صلصة الباربكيو المدخنة 18 اونص,9.95
3836,فوستر كلارك كريم كراميل 71 جرام - 12 حبة,14.5
3837,فرسانا جبنة موزاريلا مبشورة 1 كيلو,43.8
3838,كي دي دي عصير برتقال 1 لتر,6.75
3839,أولكر هالي 26 جرام 20 حبة,15.75
3840,ندى عصير فراولة 300 مل,2.0
3841,ميليتا فلتر 1x2 للقهوة - 40 حبة,5.95
3842,الشفاء عسل الغابة السوداء 250 جرام,45.95
3843,ليبيز فطر شرائح 400 جرام,10.95
3844,سن كولا شراب 250 مل - 24 حبة,23.25
3845,مجدي حمص حب كبير 350 جم,7.5
3846,صنوايت أرز كالروز 1  كيلوجرام,6.95
3847,لانجنيز عسل الزهور البرية 500 مل,39.35
3848,فورنو بونومي بسكويت بالفانيلا والكاكاو 2...,8.25
3849,اورينت جاردن ذرة حبة كاملة 12 اونص,4.25
3850,الرشيدي الميزان مربى الأربع فواكه 340 غ,6.5
3851,الوليمة ستايل أرز مزة بسمتي حبة طويلة 10...,63.75
3852,امريكانا برجر لحم 1 كيلو,28.95
3853,كارفور بيض كبير 6 قطع,12.95
3854,بوك جبنة مثلثات 120 جرام 5 حبات,13.75
3855,العلالي معجون طماطم 130 جرام 8 حبة,15.95
3856,نستله كيت كات شوكولاتة اصبعين وبفر 10.5 ...,1.0
3857,ترولي حلاوة جيلي بطيخ 100 جرام,5.0
3858,داناو عصير بالحليب الخوخ والمشمش 180 مل ...,5.25
3859,نستله كيت كات 4 أصابع 41.5 جرام,46.75
3860,داناو الفيتامينات عصير بالحليب 180 مل &t...,5.25
3861,لانجنيز عسل الغابة السوداء 1000 جم,185.5
3862,امريكانا نجتس دجاج 750 جرام,27.75
3863,اكوا بانا مياه معدنية طبيعية ايطالية 1.5...,53.5
3864,إسناد بهارات بخاري 200 جرام,15.5
3865,الصافي عصير ليمون 1.5 لتر,7.35
3866,العلالي معكرونة ايطالية 450 جرام,3.95
3867,طماطم عضوي - كرتون 3 كيلو,22.95
3868,المراعي لبنة 430 جرام,8.0
3869,اسناد مسحوق الفلفل 200 جرام,8.75
3870,رحمه زيت زيتون بكر 250 مل,9.5
3871,لواكر ويفر بالفانيلا كيس 200 جرام,15.95
3872,نادك جبنة مثلثات 360 جرام,7.5
3873,كيوي - علبة 1 كيلو,6.95
3874,كويكر كوكيز الشوفان بالتفاح والقرفة 9 جر...,0.55
3875,جالكسي شوكولاتة بالحليب 40 جرام 4+1 حبة,12.25
3876,الربيع حليب صويا بالشوكولاتة 1 لتر,10.0
3877,كامبفاير مارشميلو عادي نكهات منوعة 300 ج...,14.95
3878,كيندر جوي للأولاد 20 جرام,3.75
3879,الشفاء عسل الغابة السوداء 1 كيلوغرام,138.5
3880,نستله كيت كات شوكولاتة 4 أصابع 41.5 جرام...,2.0
3881,بريزدنت موزاريلا مبشورة 200 جرام,12.95
3882,المراعي جبنة مثلثات 128 جرام 5 حبات,10.0
3883,كارفور خبز التوست طري 500 جرام,12.95
3884,اولكر لبنة بالأعشاب وزيت الزيتون 275 جرا...,10.75
